gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name
1836784652																										TWBBS_2016_A29-27_07_01:035867										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_07_01:035867			楊昌諺	1								PRESENT							NA									TWBBS_2016_A29-27_07_01	TWBBS_2016_A29-27		2016-03-03T00:00:00	06:37+0800			2016	3	3			Point count	6 observer-minutes	31415.93	square metre			A29-27_07							TW				九份二山堰塞湖								23.954267	120.862472	100.0	1.0E-5																																															Hypothymis azurea (Boddaert, 1783)								Animalia	Chordata	Aves	Passeriformes	Monarchidae	Hypothymis		azurea		SPECIES		黑枕藍鶲		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.335Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2486625	2486625	1	44	212	729	5256	2486624		2486625	Hypothymis azurea	Hypothymis	Hypothymis azurea (Boddaert, 1783)	Hypothymis azurea		DWC_ARCHIVE	2020-11-26T17:07:12.335Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784650																										TWBBS_2016_A29-27_06_01:035816										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_06_01:035816			楊昌諺	1								PRESENT							NA									TWBBS_2016_A29-27_06_01	TWBBS_2016_A29-27		2016-03-03T00:00:00	08:45+0800			2016	3	3			Point count	6 observer-minutes	31415.93	square metre			A29-27_06							TW				九份二山堰塞湖								23.952136	120.840892	100.0	1.0E-5																																															Cyanoderma ruficeps								Animalia	Chordata	Aves	Passeriformes	Timaliidae	Cyanoderma		ruficeps		SPECIES		山紅頭		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.223Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	7349322	7349322	1	44	212	729	3241609	3241615		7349322	Cyanoderma ruficeps	Cyanoderma	Cyanoderma ruficeps	Cyanoderma ruficeps		DWC_ARCHIVE	2020-11-26T17:07:12.223Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784648																										TWBBS_2016_A29-27_03_02:035672										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_03_02:035672			楊昌諺、張安瑜	1								PRESENT							NA									TWBBS_2016_A29-27_03_02	TWBBS_2016_A29-27		2016-05-18T00:00:00	07:53+0800			2016	5	18			Point count	6 observer-minutes	31415.93	square metre			A29-27_03							TW				九份二山堰塞湖								23.947792	120.853303	100.0	1.0E-5																																															Bambusicola sonorivox Gould, 1863								Animalia	Chordata	Aves	Galliformes	Phasianidae	Bambusicola		sonorivox		SPECIES		台灣竹雞		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.235Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	7529528	7529528	1	44	212	723	9331	2473945		7529528	Bambusicola sonorivox	Bambusicola	Bambusicola sonorivox Gould, 1863	Bambusicola sonorivox		DWC_ARCHIVE	2020-11-26T17:07:12.235Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784647																										TWBBS_2016_A29-27_04_02:035732										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_04_02:035732			楊昌諺、張安瑜	1								PRESENT							NA									TWBBS_2016_A29-27_04_02	TWBBS_2016_A29-27		2016-05-18T00:00:00	08:03+0800			2016	5	18			Point count	6 observer-minutes	31415.93	square metre			A29-27_04							TW				九份二山堰塞湖								23.949189	120.854561	100.0	1.0E-5																																															Bambusicola sonorivox Gould, 1863								Animalia	Chordata	Aves	Galliformes	Phasianidae	Bambusicola		sonorivox		SPECIES		台灣竹雞		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.381Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	7529528	7529528	1	44	212	723	9331	2473945		7529528	Bambusicola sonorivox	Bambusicola	Bambusicola sonorivox Gould, 1863	Bambusicola sonorivox		DWC_ARCHIVE	2020-11-26T17:07:12.381Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784646																										TWBBS_2016_A29-27_03_02:035670										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_03_02:035670			楊昌諺、張安瑜	1								PRESENT							NA									TWBBS_2016_A29-27_03_02	TWBBS_2016_A29-27		2016-05-18T00:00:00	07:53+0800			2016	5	18			Point count	6 observer-minutes	31415.93	square metre			A29-27_03							TW				九份二山堰塞湖								23.947792	120.853303	100.0	1.0E-5																																															Spizixos semitorques Swinhoe, 1861								Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos		semitorques		SPECIES		白環鸚嘴鵯		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.380Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2486222	2486222	1	44	212	729	5277	2486220		2486222	Spizixos semitorques	Spizixos	Spizixos semitorques Swinhoe, 1861	Spizixos semitorques		DWC_ARCHIVE	2020-11-26T17:07:12.380Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784645																										TWBBS_2016_A29-27_04_01:035695										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_04_01:035695			楊昌諺	2								PRESENT							NA									TWBBS_2016_A29-27_04_01	TWBBS_2016_A29-27		2016-03-03T00:00:00	07:21+0800			2016	3	3			Point count	6 observer-minutes	31415.93	square metre			A29-27_04							TW				九份二山堰塞湖								23.949189	120.854561	100.0	1.0E-5																																															Dendrocitta formosae Swinhoe, 1863								Animalia	Chordata	Aves	Passeriformes	Corvidae	Dendrocitta		formosae		SPECIES		樹鵲		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.886Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2482454	2482454	1	44	212	729	5235	2482450		2482454	Dendrocitta formosae	Dendrocitta	Dendrocitta formosae Swinhoe, 1863	Dendrocitta formosae		DWC_ARCHIVE	2020-11-26T17:07:12.886Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784642																										TWBBS_2016_A29-27_03_01:035644										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_03_01:035644			楊昌諺	1								PRESENT							NA									TWBBS_2016_A29-27_03_01	TWBBS_2016_A29-27		2016-03-03T00:00:00	08:20+0800			2016	3	3			Point count	6 observer-minutes	31415.93	square metre			A29-27_03							TW				九份二山堰塞湖								23.947792	120.853303	100.0	1.0E-5																																															Cyanoderma ruficeps								Animalia	Chordata	Aves	Passeriformes	Timaliidae	Cyanoderma		ruficeps		SPECIES		山紅頭		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.873Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	7349322	7349322	1	44	212	729	3241609	3241615		7349322	Cyanoderma ruficeps	Cyanoderma	Cyanoderma ruficeps	Cyanoderma ruficeps		DWC_ARCHIVE	2020-11-26T17:07:12.873Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784641																										TWBBS_2016_A29-27_03_01:035648										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_03_01:035648			楊昌諺	1								PRESENT							NA									TWBBS_2016_A29-27_03_01	TWBBS_2016_A29-27		2016-03-03T00:00:00	08:20+0800			2016	3	3			Point count	6 observer-minutes	31415.93	square metre			A29-27_03							TW				九份二山堰塞湖								23.947792	120.853303	100.0	1.0E-5																																															Cyanoderma ruficeps								Animalia	Chordata	Aves	Passeriformes	Timaliidae	Cyanoderma		ruficeps		SPECIES		山紅頭		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.380Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	7349322	7349322	1	44	212	729	3241609	3241615		7349322	Cyanoderma ruficeps	Cyanoderma	Cyanoderma ruficeps	Cyanoderma ruficeps		DWC_ARCHIVE	2020-11-26T17:07:12.380Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784640																										TWBBS_2016_A29-27_03_01:035638										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_03_01:035638			楊昌諺	1								PRESENT							NA									TWBBS_2016_A29-27_03_01	TWBBS_2016_A29-27		2016-03-03T00:00:00	08:20+0800			2016	3	3			Point count	6 observer-minutes	31415.93	square metre			A29-27_03							TW				九份二山堰塞湖								23.947792	120.853303	100.0	1.0E-5																																															Schoeniparus brunneus								Animalia	Chordata	Aves	Passeriformes	Pellorneidae	Schoeniparus		brunneus		SPECIES		頭烏線		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.886Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	7597544	7597544	1	44	212	729	6100896	7341163		7597544	Schoeniparus brunneus	Schoeniparus	Schoeniparus brunneus	Schoeniparus brunneus		DWC_ARCHIVE	2020-11-26T17:07:12.886Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784637																										TWBBS_2016_A29-27_04_01:035701										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_04_01:035701			楊昌諺	1								PRESENT							NA									TWBBS_2016_A29-27_04_01	TWBBS_2016_A29-27		2016-03-03T00:00:00	07:21+0800			2016	3	3			Point count	6 observer-minutes	31415.93	square metre			A29-27_04							TW				九份二山堰塞湖								23.949189	120.854561	100.0	1.0E-5																																															Schoeniparus brunneus								Animalia	Chordata	Aves	Passeriformes	Pellorneidae	Schoeniparus		brunneus		SPECIES		頭烏線		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.338Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	7597544	7597544	1	44	212	729	6100896	7341163		7597544	Schoeniparus brunneus	Schoeniparus	Schoeniparus brunneus	Schoeniparus brunneus		DWC_ARCHIVE	2020-11-26T17:07:12.338Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784636																										TWBBS_2016_A29-27_06_01:035813										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_06_01:035813			楊昌諺	1								PRESENT							NA									TWBBS_2016_A29-27_06_01	TWBBS_2016_A29-27		2016-03-03T00:00:00	08:45+0800			2016	3	3			Point count	6 observer-minutes	31415.93	square metre			A29-27_06							TW				九份二山堰塞湖								23.952136	120.840892	100.0	1.0E-5																																															Schoeniparus brunneus								Animalia	Chordata	Aves	Passeriformes	Pellorneidae	Schoeniparus		brunneus		SPECIES		頭烏線		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.341Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	7597544	7597544	1	44	212	729	6100896	7341163		7597544	Schoeniparus brunneus	Schoeniparus	Schoeniparus brunneus	Schoeniparus brunneus		DWC_ARCHIVE	2020-11-26T17:07:12.341Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784635																										TWBBS_2016_A29-27_05_01:035768										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_05_01:035768			楊昌諺	1								PRESENT							NA									TWBBS_2016_A29-27_05_01	TWBBS_2016_A29-27		2016-03-03T00:00:00	07:08+0800			2016	3	3			Point count	6 observer-minutes	31415.93	square metre			A29-27_05							TW				九份二山堰塞湖								23.950392	120.856625	100.0	1.0E-5																																															Zosterops japonicus Temminck & Schlegel, 1845								Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops		japonicus		SPECIES		綠繡眼		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.327Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	9300456	9300456	1	44	212	729	9359	2489340		9300456	Zosterops japonicus	Zosterops	Zosterops japonicus Temminck & Schlegel, 1845	Zosterops japonicus		DWC_ARCHIVE	2020-11-26T17:07:12.327Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784634																										TWBBS_2016_A29-27_04_02:035736										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_04_02:035736			楊昌諺、張安瑜	1								PRESENT							NA									TWBBS_2016_A29-27_04_02	TWBBS_2016_A29-27		2016-05-18T00:00:00	08:03+0800			2016	5	18			Point count	6 observer-minutes	31415.93	square metre			A29-27_04							TW				九份二山堰塞湖								23.949189	120.854561	100.0	1.0E-5																																															Cuculus optatus Gould, 1845								Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Cuculus		optatus		SPECIES		北方中杜鵑		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.229Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	5231898	5231898	1	44	212	1492	9309	2336662		5231898	Cuculus optatus	Cuculus	Cuculus optatus Gould, 1845	Cuculus optatus		DWC_ARCHIVE	2020-11-26T17:07:12.229Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784633																										TWBBS_2016_A29-27_04_01:035699										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_04_01:035699			楊昌諺	1								PRESENT							NA									TWBBS_2016_A29-27_04_01	TWBBS_2016_A29-27		2016-03-03T00:00:00	07:21+0800			2016	3	3			Point count	6 observer-minutes	31415.93	square metre			A29-27_04							TW				九份二山堰塞湖								23.949189	120.854561	100.0	1.0E-5																																															Hypsipetes leucocephalus (Gmelin, 1789)								Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes		leucocephalus		SPECIES		紅嘴黑鵯		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.900Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	5230300	5230300	1	44	212	729	5277	2486199		5230300	Hypsipetes leucocephalus	Hypsipetes	Hypsipetes leucocephalus (Gmelin, 1789)	Hypsipetes leucocephalus		DWC_ARCHIVE	2020-11-26T17:07:12.900Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784632																										TWBBS_2016_A29-27_02_02:035615										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_02_02:035615			楊昌諺、張安瑜	1								PRESENT							NA									TWBBS_2016_A29-27_02_02	TWBBS_2016_A29-27		2016-05-18T00:00:00	07:40+0800			2016	5	18			Point count	6 observer-minutes	31415.93	square metre			A29-27_02							TW				九份二山堰塞湖								23.948872	120.850836	100.0	1.0E-5																																															Hypothymis azurea (Boddaert, 1783)								Animalia	Chordata	Aves	Passeriformes	Monarchidae	Hypothymis		azurea		SPECIES		黑枕藍鶲		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.235Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2486625	2486625	1	44	212	729	5256	2486624		2486625	Hypothymis azurea	Hypothymis	Hypothymis azurea (Boddaert, 1783)	Hypothymis azurea		DWC_ARCHIVE	2020-11-26T17:07:12.235Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784630																										TWBBS_2016_A29-27_03_01:035642										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_03_01:035642			楊昌諺	1								PRESENT							NA									TWBBS_2016_A29-27_03_01	TWBBS_2016_A29-27		2016-03-03T00:00:00	08:20+0800			2016	3	3			Point count	6 observer-minutes	31415.93	square metre			A29-27_03							TW				九份二山堰塞湖								23.947792	120.853303	100.0	1.0E-5																																															Pomatorhinus musicus Swinhoe, 1859								Animalia	Chordata	Aves	Passeriformes	Timaliidae	Pomatorhinus		musicus		SPECIES		小彎嘴		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:13.055Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	5733786	5733786	1	44	212	729	3241609	2493330		5733786	Pomatorhinus musicus	Pomatorhinus	Pomatorhinus musicus Swinhoe, 1859	Pomatorhinus musicus		DWC_ARCHIVE	2020-11-26T17:07:13.055Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784628																										TWBBS_2016_A29-27_02_02:035609										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_02_02:035609			楊昌諺、張安瑜	1								PRESENT							NA									TWBBS_2016_A29-27_02_02	TWBBS_2016_A29-27		2016-05-18T00:00:00	07:40+0800			2016	5	18			Point count	6 observer-minutes	31415.93	square metre			A29-27_02							TW				九份二山堰塞湖								23.948872	120.850836	100.0	1.0E-5																																															Schoeniparus brunneus								Animalia	Chordata	Aves	Passeriformes	Pellorneidae	Schoeniparus		brunneus		SPECIES		頭烏線		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.978Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	7597544	7597544	1	44	212	729	6100896	7341163		7597544	Schoeniparus brunneus	Schoeniparus	Schoeniparus brunneus	Schoeniparus brunneus		DWC_ARCHIVE	2020-11-26T17:07:12.978Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784626																										TWBBS_2016_A29-27_04_01:035700										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_04_01:035700			楊昌諺	1								PRESENT							NA									TWBBS_2016_A29-27_04_01	TWBBS_2016_A29-27		2016-03-03T00:00:00	07:21+0800			2016	3	3			Point count	6 observer-minutes	31415.93	square metre			A29-27_04							TW				九份二山堰塞湖								23.949189	120.854561	100.0	1.0E-5																																															Schoeniparus brunneus								Animalia	Chordata	Aves	Passeriformes	Pellorneidae	Schoeniparus		brunneus		SPECIES		頭烏線		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.222Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	7597544	7597544	1	44	212	729	6100896	7341163		7597544	Schoeniparus brunneus	Schoeniparus	Schoeniparus brunneus	Schoeniparus brunneus		DWC_ARCHIVE	2020-11-26T17:07:12.222Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784625																										TWBBS_2016_A29-27_04_01:035697										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_04_01:035697			楊昌諺	1								PRESENT							NA									TWBBS_2016_A29-27_04_01	TWBBS_2016_A29-27		2016-03-03T00:00:00	07:21+0800			2016	3	3			Point count	6 observer-minutes	31415.93	square metre			A29-27_04							TW				九份二山堰塞湖								23.949189	120.854561	100.0	1.0E-5																																															Leiothrichidae								Animalia	Chordata	Aves	Passeriformes	Leiothrichidae					FAMILY		繡眼畫眉		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.847Z							COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	6101112	6101112	1	44	212	729	6101112					Leiothrichidae	Leiothrichidae	Alcippe morrisonia		DWC_ARCHIVE	2020-11-26T17:07:12.847Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784624																										TWBBS_2016_A29-26_07_02:035913										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-26_07_02:035913			楊昌諺、張安瑜	1								PRESENT							NA									TWBBS_2016_A29-26_07_02	TWBBS_2016_A29-26		2016-05-18T00:00:00	08:25+0800			2016	5	18			Point count	6 observer-minutes	31415.93	square metre			A29-26_07							TW				九份二山地震園區								23.954267	120.862472	100.0	1.0E-5																																															Bambusicola sonorivox Gould, 1863								Animalia	Chordata	Aves	Galliformes	Phasianidae	Bambusicola		sonorivox		SPECIES		台灣竹雞		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.336Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	7529528	7529528	1	44	212	723	9331	2473945		7529528	Bambusicola sonorivox	Bambusicola	Bambusicola sonorivox Gould, 1863	Bambusicola sonorivox		DWC_ARCHIVE	2020-11-26T17:07:12.336Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
1836784623																										TWBBS_2016_A29-27_02_02:035614										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A29-27_02_02:035614			楊昌諺、張安瑜	1								PRESENT							NA									TWBBS_2016_A29-27_02_02	TWBBS_2016_A29-27		2016-05-18T00:00:00	07:40+0800			2016	5	18			Point count	6 observer-minutes	31415.93	square metre			A29-27_02							TW				九份二山堰塞湖								23.948872	120.850836	100.0	1.0E-5																																															Phylloscopus borealis (J.H.Blasius, 1858)								Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus		borealis		SPECIES		極北柳鶯		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.326Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2493071	2493071	1	44	212	729	6100963	2493047		2493071	Phylloscopus borealis	Phylloscopus	Phylloscopus borealis (J.H.Blasius, 1858)	Phylloscopus borealis		DWC_ARCHIVE	2020-11-26T17:07:12.326Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.9_1	Nantou		
