gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
1836792063																										TWBBS_2016_A33-33_01_01:021037																												Event									HumanObservation				TWBBS_2016_A33-33_01_01:021037			柯翠芬、陳科綬	1																NA									TWBBS_2016_A33-33_01_01	TWBBS_2016_A33-33		2016-03-29	07:52+0800								Point count	6 observer-minutes	31415.93	square metre			A33-33_01							Taiwan	TW				地方行政												23.93672778	120.701175	wgs84	100	0.00001																																																		Hypothymis azurea												Monarchidae	Hypothymis							黑枕藍鶲						
1836792062																										TWBBS_2016_A33-33_01_02:021113																												Event									HumanObservation				TWBBS_2016_A33-33_01_02:021113			柯翠芬、陳科綬	1																NA									TWBBS_2016_A33-33_01_02	TWBBS_2016_A33-33		2016-05-10	08:16+0800								Point count	6 observer-minutes	31415.93	square metre			A33-33_01							Taiwan	TW				地方行政												23.93672778	120.701175	wgs84	100	0.00001																																																		Cyanoderma ruficeps												Timaliidae	Cyanoderma							山紅頭						
1836792059																										TWBBS_2016_A33-33_01_01:021042																												Event									HumanObservation				TWBBS_2016_A33-33_01_01:021042			柯翠芬、陳科綬	2																NA									TWBBS_2016_A33-33_01_01	TWBBS_2016_A33-33		2016-03-29	07:52+0800								Point count	6 observer-minutes	31415.93	square metre			A33-33_01							Taiwan	TW				地方行政												23.93672778	120.701175	wgs84	100	0.00001																																																		Streptopelia tranquebarica												Columbidae	Streptopelia							紅鳩						
1836792058																										TWBBS_2016_A33-33_01_01:021044																												Event									HumanObservation				TWBBS_2016_A33-33_01_01:021044			柯翠芬、陳科綬	2																NA									TWBBS_2016_A33-33_01_01	TWBBS_2016_A33-33		2016-03-29	07:52+0800								Point count	6 observer-minutes	31415.93	square metre			A33-33_01							Taiwan	TW				地方行政												23.93672778	120.701175	wgs84	100	0.00001																																																		Pycnonotus sinensis												Pycnonotidae	Pycnonotus							白頭翁						
1836792054																										TWBBS_2016_A33-32_01_01:015817																												Event									HumanObservation				TWBBS_2016_A33-32_01_01:015817			林麗娟	1																鳴叫									TWBBS_2016_A33-32_01_01	TWBBS_2016_A33-32		2016-05-08	07:20+0800								Point count	6 observer-minutes	31415.93	square metre			A33-32_01							Taiwan	TW				大崙林道												23.6785	120.7471889	wgs84	100	0.00001																																																		Cyanoderma ruficeps												Timaliidae	Cyanoderma							山紅頭						
1836792046																										TWBBS_2016_A33-33_02_01:021052																												Event									HumanObservation				TWBBS_2016_A33-33_02_01:021052			柯翠芬、陳科綬	2																NA									TWBBS_2016_A33-33_02_01	TWBBS_2016_A33-33		2016-03-29	08:07+0800								Point count	6 observer-minutes	31415.93	square metre			A33-33_02							Taiwan	TW				地方行政												23.93586111	120.7036944	wgs84	100	0.00001																																																		Pycnonotus sinensis												Pycnonotidae	Pycnonotus							白頭翁						
1836792036																										TWBBS_2016_A33-33_01_01:021047																												Event									HumanObservation				TWBBS_2016_A33-33_01_01:021047			柯翠芬、陳科綬	1																NA									TWBBS_2016_A33-33_01_01	TWBBS_2016_A33-33		2016-03-29	07:52+0800								Point count	6 observer-minutes	31415.93	square metre			A33-33_01							Taiwan	TW				地方行政												23.93672778	120.701175	wgs84	100	0.00001																																																		Pycnonotus sinensis												Pycnonotidae	Pycnonotus							白頭翁						
1836792021																										TWBBS_2016_A33-33_01_01:021038																												Event									HumanObservation				TWBBS_2016_A33-33_01_01:021038			柯翠芬、陳科綬	1																NA									TWBBS_2016_A33-33_01_01	TWBBS_2016_A33-33		2016-03-29	07:52+0800								Point count	6 observer-minutes	31415.93	square metre			A33-33_01							Taiwan	TW				地方行政												23.93672778	120.701175	wgs84	100	0.00001																																																		Hypsipetes leucocephalus												Pycnonotidae	Hypsipetes							紅嘴黑鵯						
1836792020																										TWBBS_2016_A33-32_01_01:015816																												Event									HumanObservation				TWBBS_2016_A33-32_01_01:015816			林麗娟	1																鳴叫									TWBBS_2016_A33-32_01_01	TWBBS_2016_A33-32		2016-05-08	07:20+0800								Point count	6 observer-minutes	31415.93	square metre			A33-32_01							Taiwan	TW				大崙林道												23.6785	120.7471889	wgs84	100	0.00001																																																		Cyanoderma ruficeps												Timaliidae	Cyanoderma							山紅頭						
1836792009																										TWBBS_2016_A33-33_01_01:021040																												Event									HumanObservation				TWBBS_2016_A33-33_01_01:021040			柯翠芬、陳科綬	1																NA									TWBBS_2016_A33-33_01_01	TWBBS_2016_A33-33		2016-03-29	07:52+0800								Point count	6 observer-minutes	31415.93	square metre			A33-33_01							Taiwan	TW				地方行政												23.93672778	120.701175	wgs84	100	0.00001																																																		Psilopogon nuchalis												Megalaimidae	Psilopogon							五色鳥						
1836791999																										TWBBS_2016_A33-31_02_02:029308																												Event									HumanObservation				TWBBS_2016_A33-31_02_02:029308			賴昌佑	3																NA									TWBBS_2016_A33-31_02_02	TWBBS_2016_A33-31		2016-05-19	07:40+0800								Point count	6 observer-minutes	31415.93	square metre			A33-31_02							Taiwan	TW				芭蕉溪沿岸生態野域												24.92276389	121.5036472	wgs84	100	0.00001																																																		Pycnonotus sinensis												Pycnonotidae	Pycnonotus							白頭翁						
1836791983																										TWBBS_2016_A33-32_01_01:015818																												Event									HumanObservation				TWBBS_2016_A33-32_01_01:015818			林麗娟	1																停棲/鳴叫									TWBBS_2016_A33-32_01_01	TWBBS_2016_A33-32		2016-05-08	07:20+0800								Point count	6 observer-minutes	31415.93	square metre			A33-32_01							Taiwan	TW				大崙林道												23.6785	120.7471889	wgs84	100	0.00001																																																		Psilopogon nuchalis												Megalaimidae	Psilopogon							五色鳥						
1836791975																										TWBBS_2016_A33-32_01_01:015815																												Event									HumanObservation				TWBBS_2016_A33-32_01_01:015815			林麗娟	2																停棲									TWBBS_2016_A33-32_01_01	TWBBS_2016_A33-32		2016-05-08	07:20+0800								Point count	6 observer-minutes	31415.93	square metre			A33-32_01							Taiwan	TW				大崙林道												23.6785	120.7471889	wgs84	100	0.00001																																																		Liocichla steerii												Leiothrichidae	Liocichla							黃胸藪眉						
1836791956																										TWBBS_2016_A33-31_01_01:010987																												Event									HumanObservation				TWBBS_2016_A33-31_01_01:010987			賴昌佑	5																[原數量紀錄:5-10]在天空覓食									TWBBS_2016_A33-31_01_01	TWBBS_2016_A33-31		2016-03-28	07:50+0800								Point count	6 observer-minutes	31415.93	square metre			A33-31_01							Taiwan	TW				芭蕉溪沿岸生態野域												23.70111111	120.5241667	wgs84	100	0.00001																																																		Hirundo rustica												Hirundinidae	Hirundo							家燕						
1836791941																										TWBBS_2016_A33-31_02_02:029310																												Event									HumanObservation				TWBBS_2016_A33-31_02_02:029310			賴昌佑	2																在田野上低空覓食									TWBBS_2016_A33-31_02_02	TWBBS_2016_A33-31		2016-05-19	07:40+0800								Point count	6 observer-minutes	31415.93	square metre			A33-31_02							Taiwan	TW				芭蕉溪沿岸生態野域												24.92276389	121.5036472	wgs84	100	0.00001																																																		Hirundo rustica												Hirundinidae	Hirundo							家燕						
1836791935																										TWBBS_2016_A33-31_02_02:029311																												Event									HumanObservation				TWBBS_2016_A33-31_02_02:029311			賴昌佑	3																在田野上低空覓食									TWBBS_2016_A33-31_02_02	TWBBS_2016_A33-31		2016-05-19	07:40+0800								Point count	6 observer-minutes	31415.93	square metre			A33-31_02							Taiwan	TW				芭蕉溪沿岸生態野域												24.92276389	121.5036472	wgs84	100	0.00001																																																		Hirundo rustica												Hirundinidae	Hirundo							家燕						
1836791931																										TWBBS_2016_A33-31_02_02:029309																												Event									HumanObservation				TWBBS_2016_A33-31_02_02:029309			賴昌佑	3																NA									TWBBS_2016_A33-31_02_02	TWBBS_2016_A33-31		2016-05-19	07:40+0800								Point count	6 observer-minutes	31415.93	square metre			A33-31_02							Taiwan	TW				芭蕉溪沿岸生態野域												24.92276389	121.5036472	wgs84	100	0.00001																																																		Prinia inornata												Cisticolidae	Prinia							褐頭鷦鶯						
1836791926																										TWBBS_2016_A33-32_01_01:015814																												Event									HumanObservation				TWBBS_2016_A33-32_01_01:015814			林麗娟	2																停棲									TWBBS_2016_A33-32_01_01	TWBBS_2016_A33-32		2016-05-08	07:20+0800								Point count	6 observer-minutes	31415.93	square metre			A33-32_01							Taiwan	TW				大崙林道												23.6785	120.7471889	wgs84	100	0.00001																																																		Liocichla steerii												Leiothrichidae	Liocichla							黃胸藪眉						
1836791856																										TWBBS_2016_A33-31_02_02:029307																												Event									HumanObservation				TWBBS_2016_A33-31_02_02:029307			賴昌佑	3																NA									TWBBS_2016_A33-31_02_02	TWBBS_2016_A33-31		2016-05-19	07:40+0800								Point count	6 observer-minutes	31415.93	square metre			A33-31_02							Taiwan	TW				芭蕉溪沿岸生態野域												24.92276389	121.5036472	wgs84	100	0.00001																																																		Streptopelia tranquebarica												Columbidae	Streptopelia							紅鳩						
1836791759																										TWBBS_2016_A33-30_02_01:044985																												Event									HumanObservation				TWBBS_2016_A33-30_02_01:044985			吳采諭	1																NA									TWBBS_2016_A33-30_02_01	TWBBS_2016_A33-30		2016-03-05	07:37+0800								Point count	6 observer-minutes	31415.93	square metre			A33-30_02							Taiwan	TW				下坪熱帶植物園												23.77632	120.672793	wgs84	100	0.00001																																																		Hypothymis azurea												Monarchidae	Hypothymis							黑枕藍鶲						
1836791382																										TWBBS_2016_A33-26_10_02:020506																												Event									HumanObservation				TWBBS_2016_A33-26_10_02:020506			林瑞興	1																NA									TWBBS_2016_A33-26_10_02	TWBBS_2016_A33-26		2016-05-06	07:15+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_10							Taiwan	TW				集集火車站												23.824508	120.776746	wgs84	100	0.00001																																																		Lonchura punctulata												Estrildidae	Lonchura							斑文鳥						
1836791353																										TWBBS_2016_A33-26_10_02:020501																												Event									HumanObservation				TWBBS_2016_A33-26_10_02:020501			林瑞興	2																NA									TWBBS_2016_A33-26_10_02	TWBBS_2016_A33-26		2016-05-06	07:15+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_10							Taiwan	TW				集集火車站												23.824508	120.776746	wgs84	100	0.00001																																																		Dicrurus macrocercus												Dicruridae	Dicrurus							大卷尾						
1836791343																										TWBBS_2016_A33-26_10_02:020504																												Event									HumanObservation				TWBBS_2016_A33-26_10_02:020504			林瑞興	1																NA									TWBBS_2016_A33-26_10_02	TWBBS_2016_A33-26		2016-05-06	07:15+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_10							Taiwan	TW				集集火車站												23.824508	120.776746	wgs84	100	0.00001																																																		Charadrius dubius												Charadriidae	Charadrius							小環頸<U+9D34>						
1836791320																										TWBBS_2016_A33-26_10_02:020499																												Event									HumanObservation				TWBBS_2016_A33-26_10_02:020499			林瑞興	7																非結群									TWBBS_2016_A33-26_10_02	TWBBS_2016_A33-26		2016-05-06	07:15+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_10							Taiwan	TW				集集火車站												23.824508	120.776746	wgs84	100	0.00001																																																		Pycnonotus sinensis												Pycnonotidae	Pycnonotus							白頭翁						
1836791311																										TWBBS_2016_A33-26_10_02:020505																												Event									HumanObservation				TWBBS_2016_A33-26_10_02:020505			林瑞興	1																NA									TWBBS_2016_A33-26_10_02	TWBBS_2016_A33-26		2016-05-06	07:15+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_10							Taiwan	TW				集集火車站												23.824508	120.776746	wgs84	100	0.00001																																																		Lanius cristatus												Laniidae	Lanius							紅尾伯勞						
1836791289																										TWBBS_2016_A33-26_10_02:020507																												Event									HumanObservation				TWBBS_2016_A33-26_10_02:020507			林瑞興	1																NA									TWBBS_2016_A33-26_10_02	TWBBS_2016_A33-26		2016-05-06	07:15+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_10							Taiwan	TW				集集火車站												23.824508	120.776746	wgs84	100	0.00001																																																		Hirundo rustica												Hirundinidae	Hirundo							家燕						
1836791280																										TWBBS_2016_A33-26_10_02:020500																												Event									HumanObservation				TWBBS_2016_A33-26_10_02:020500			林瑞興	2																NA									TWBBS_2016_A33-26_10_02	TWBBS_2016_A33-26		2016-05-06	07:15+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_10							Taiwan	TW				集集火車站												23.824508	120.776746	wgs84	100	0.00001																																																		Pycnonotus sinensis												Pycnonotidae	Pycnonotus							白頭翁						
1836791263																										TWBBS_2016_A33-26_10_02:020503																												Event									HumanObservation				TWBBS_2016_A33-26_10_02:020503			林瑞興	3																NA									TWBBS_2016_A33-26_10_02	TWBBS_2016_A33-26		2016-05-06	07:15+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_10							Taiwan	TW				集集火車站												23.824508	120.776746	wgs84	100	0.00001																																																		Zosterops japonicus												Zosteropidae	Zosterops							綠繡眼						
1836791246																										TWBBS_2016_A33-26_10_02:020502																												Event									HumanObservation				TWBBS_2016_A33-26_10_02:020502			林瑞興	1																NA									TWBBS_2016_A33-26_10_02	TWBBS_2016_A33-26		2016-05-06	07:15+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_10							Taiwan	TW				集集火車站												23.824508	120.776746	wgs84	100	0.00001																																																		Hypsipetes leucocephalus												Pycnonotidae	Hypsipetes							紅嘴黑鵯						
1836791241																										TWBBS_2016_A33-26_07_01:019744																												Event									HumanObservation				TWBBS_2016_A33-26_07_01:019744			林瑞興	1																NA									TWBBS_2016_A33-26_07_01	TWBBS_2016_A33-26		2016-03-18	07:43+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_07							Taiwan	TW				集集火車站												23.831793	120.79481	wgs84	100	0.00001																																																		Pycnonotus sinensis												Pycnonotidae	Pycnonotus							白頭翁						
1836791224																										TWBBS_2016_A33-26_07_01:019743																												Event									HumanObservation				TWBBS_2016_A33-26_07_01:019743			林瑞興	2																NA									TWBBS_2016_A33-26_07_01	TWBBS_2016_A33-26		2016-03-18	07:43+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_07							Taiwan	TW				集集火車站												23.831793	120.79481	wgs84	100	0.00001																																																		Hirundo tahitica												Hirundinidae	Hirundo							洋燕						
1836791197																										TWBBS_2016_A33-26_07_01:019740																												Event									HumanObservation				TWBBS_2016_A33-26_07_01:019740			林瑞興	2																NA									TWBBS_2016_A33-26_07_01	TWBBS_2016_A33-26		2016-03-18	07:43+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_07							Taiwan	TW				集集火車站												23.831793	120.79481	wgs84	100	0.00001																																																		Sinosuthora webbiana												Paradoxornithidae	Sinosuthora							粉紅鸚嘴						
1836791191																										TWBBS_2016_A33-26_07_01:019746																												Event									HumanObservation				TWBBS_2016_A33-26_07_01:019746			林瑞興	2																NA									TWBBS_2016_A33-26_07_01	TWBBS_2016_A33-26		2016-03-18	07:43+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_07							Taiwan	TW				集集火車站												23.831793	120.79481	wgs84	100	0.00001																																																		Dendrocitta formosae												Corvidae	Dendrocitta							樹鵲						
1836791170																										TWBBS_2016_A33-26_07_01:019739																												Event									HumanObservation				TWBBS_2016_A33-26_07_01:019739			林瑞興	4																NA									TWBBS_2016_A33-26_07_01	TWBBS_2016_A33-26		2016-03-18	07:43+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_07							Taiwan	TW				集集火車站												23.831793	120.79481	wgs84	100	0.00001																																																		Zosterops japonicus												Zosteropidae	Zosterops							綠繡眼						
1836791156																										TWBBS_2016_A33-26_07_01:019745																												Event									HumanObservation				TWBBS_2016_A33-26_07_01:019745			林瑞興	3																NA									TWBBS_2016_A33-26_07_01	TWBBS_2016_A33-26		2016-03-18	07:43+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_07							Taiwan	TW				集集火車站												23.831793	120.79481	wgs84	100	0.00001																																																		Prinia inornata												Cisticolidae	Prinia							褐頭鷦鶯						
1836791152																										TWBBS_2016_A33-26_07_01:019738																												Event									HumanObservation				TWBBS_2016_A33-26_07_01:019738			林瑞興	1																NA									TWBBS_2016_A33-26_07_01	TWBBS_2016_A33-26		2016-03-18	07:43+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_07							Taiwan	TW				集集火車站												23.831793	120.79481	wgs84	100	0.00001																																																		Prinia flaviventris												Cisticolidae	Prinia							灰頭鷦鶯						
1836791132																										TWBBS_2016_A33-26_07_01:019741																												Event									HumanObservation				TWBBS_2016_A33-26_07_01:019741			林瑞興	10																6分鐘後確認									TWBBS_2016_A33-26_07_01	TWBBS_2016_A33-26		2016-03-18	07:43+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_07							Taiwan	TW				集集火車站												23.831793	120.79481	wgs84	100	0.00001																																																		Turdus chrysolaus												Turdidae	Turdus							赤腹鶇						
1836791113																										TWBBS_2016_A33-26_07_01:019742																												Event									HumanObservation				TWBBS_2016_A33-26_07_01:019742			林瑞興	3																6分鐘後確認									TWBBS_2016_A33-26_07_01	TWBBS_2016_A33-26		2016-03-18	07:43+0800								Point count	6 observer-minutes	31415.93	square metre			A33-26_07							Taiwan	TW				集集火車站												23.831793	120.79481	wgs84	100	0.00001																																																		Turdus pallidus												Turdidae	Turdus							白腹鶇						
1836790697																										TWBBS_2016_A33-18_01_02:019167																												Event									HumanObservation				TWBBS_2016_A33-18_01_02:019167			陳士訓	7																NA									TWBBS_2016_A33-18_01_02	TWBBS_2016_A33-18		2016-05-29	06:31+0800								Point count	6 observer-minutes	31415.93	square metre			A33-18_01							Taiwan	TW				田頭里												23.70235833	120.5003111	wgs84	100	0.00001																																																		Streptopelia tranquebarica												Columbidae	Streptopelia							紅鳩						
1836790639																										TWBBS_2016_A33-16_07_02:020671																												Event									HumanObservation				TWBBS_2016_A33-16_07_02:020671			林瑞興	2																NA									TWBBS_2016_A33-16_07_02	TWBBS_2016_A33-16		2016-05-18	06:13+0800								Point count	6 observer-minutes	31415.93	square metre			A33-16_07							Taiwan	TW				湖本橋												23.739042	120.605488	wgs84	100	0.00001																																																		Pycnonotus sinensis												Pycnonotidae	Pycnonotus							白頭翁						
1836790617																										TWBBS_2016_A33-18_01_02:019168																												Event									HumanObservation				TWBBS_2016_A33-18_01_02:019168			陳士訓	12																NA									TWBBS_2016_A33-18_01_02	TWBBS_2016_A33-18		2016-05-29	06:31+0800								Point count	6 observer-minutes	31415.93	square metre			A33-18_01							Taiwan	TW				田頭里												23.70235833	120.5003111	wgs84	100	0.00001																																																		Streptopelia tranquebarica												Columbidae	Streptopelia							紅鳩						
1836790613																										TWBBS_2016_A33-18_01_02:019169																												Event									HumanObservation				TWBBS_2016_A33-18_01_02:019169			陳士訓	3																NA									TWBBS_2016_A33-18_01_02	TWBBS_2016_A33-18		2016-05-29	06:31+0800								Point count	6 observer-minutes	31415.93	square metre			A33-18_01							Taiwan	TW				田頭里												23.70235833	120.5003111	wgs84	100	0.00001																																																		Streptopelia tranquebarica												Columbidae	Streptopelia							紅鳩						
1836790602																										TWBBS_2016_A33-16_07_02:020667																												Event									HumanObservation				TWBBS_2016_A33-16_07_02:020667			林瑞興	1																NA									TWBBS_2016_A33-16_07_02	TWBBS_2016_A33-16		2016-05-18	06:13+0800								Point count	6 observer-minutes	31415.93	square metre			A33-16_07							Taiwan	TW				湖本橋												23.739042	120.605488	wgs84	100	0.00001																																																		Streptopelia chinensis												Columbidae	Streptopelia							珠頸斑鳩						
1836790600																										TWBBS_2016_A33-18_01_02:019173																												Event									HumanObservation				TWBBS_2016_A33-18_01_02:019173			陳士訓	2																NA									TWBBS_2016_A33-18_01_02	TWBBS_2016_A33-18		2016-05-29	06:31+0800								Point count	6 observer-minutes	31415.93	square metre			A33-18_01							Taiwan	TW				田頭里												23.70235833	120.5003111	wgs84	100	0.00001																																																		Nycticorax nycticorax												Ardeidae	Nycticorax							夜鷺						
1836790599																										TWBBS_2016_A33-18_01_02:019171																												Event									HumanObservation				TWBBS_2016_A33-18_01_02:019171			陳士訓	2																NA									TWBBS_2016_A33-18_01_02	TWBBS_2016_A33-18		2016-05-29	06:31+0800								Point count	6 observer-minutes	31415.93	square metre			A33-18_01							Taiwan	TW				田頭里												23.70235833	120.5003111	wgs84	100	0.00001																																																		Passer montanus												Passeridae	Passer							麻雀						
1836790594																										TWBBS_2016_A33-18_01_02:019166																												Event									HumanObservation				TWBBS_2016_A33-18_01_02:019166			陳士訓	12																NA									TWBBS_2016_A33-18_01_02	TWBBS_2016_A33-18		2016-05-29	06:31+0800								Point count	6 observer-minutes	31415.93	square metre			A33-18_01							Taiwan	TW				田頭里												23.70235833	120.5003111	wgs84	100	0.00001																																																		Streptopelia tranquebarica												Columbidae	Streptopelia							紅鳩						
1836790580																										TWBBS_2016_A33-18_01_02:019170																												Event									HumanObservation				TWBBS_2016_A33-18_01_02:019170			陳士訓	3																NA									TWBBS_2016_A33-18_01_02	TWBBS_2016_A33-18		2016-05-29	06:31+0800								Point count	6 observer-minutes	31415.93	square metre			A33-18_01							Taiwan	TW				田頭里												23.70235833	120.5003111	wgs84	100	0.00001																																																		Hirundo rustica												Hirundinidae	Hirundo							家燕						
1836790578																										TWBBS_2016_A33-16_07_02:020672																												Event									HumanObservation				TWBBS_2016_A33-16_07_02:020672			林瑞興	3																NA									TWBBS_2016_A33-16_07_02	TWBBS_2016_A33-16		2016-05-18	06:13+0800								Point count	6 observer-minutes	31415.93	square metre			A33-16_07							Taiwan	TW				湖本橋												23.739042	120.605488	wgs84	100	0.00001																																																		Pycnonotus sinensis												Pycnonotidae	Pycnonotus							白頭翁						
1836790573																										TWBBS_2016_A33-18_01_02:019172																												Event									HumanObservation				TWBBS_2016_A33-18_01_02:019172			陳士訓	4																NA									TWBBS_2016_A33-18_01_02	TWBBS_2016_A33-18		2016-05-29	06:31+0800								Point count	6 observer-minutes	31415.93	square metre			A33-18_01							Taiwan	TW				田頭里												23.70235833	120.5003111	wgs84	100	0.00001																																																		Nycticorax nycticorax												Ardeidae	Nycticorax							夜鷺						
1836790570																										TWBBS_2016_A33-16_07_02:020670																												Event									HumanObservation				TWBBS_2016_A33-16_07_02:020670			林瑞興	2																NA									TWBBS_2016_A33-16_07_02	TWBBS_2016_A33-16		2016-05-18	06:13+0800								Point count	6 observer-minutes	31415.93	square metre			A33-16_07							Taiwan	TW				湖本橋												23.739042	120.605488	wgs84	100	0.00001																																																		Acridotheres javanicus												Sturnidae	Acridotheres							白尾八哥						
1836790567																										TWBBS_2016_A33-18_01_01:005654																												Event									HumanObservation				TWBBS_2016_A33-18_01_01:005654			陳士訓	1																NA									TWBBS_2016_A33-18_01_01	TWBBS_2016_A33-18		2016-03-27	07:31+0800								Point count	6 observer-minutes	31415.93	square metre			A33-18_01							Taiwan	TW				田頭里												23.70235833	120.5003111	wgs84	100	0.00001																																																		Acridotheres javanicus												Sturnidae	Acridotheres							白尾八哥						
1836790559																										TWBBS_2016_A33-16_07_02:020673																												Event									HumanObservation				TWBBS_2016_A33-16_07_02:020673			林瑞興	3																NA									TWBBS_2016_A33-16_07_02	TWBBS_2016_A33-16		2016-05-18	06:13+0800								Point count	6 observer-minutes	31415.93	square metre			A33-16_07							Taiwan	TW				湖本橋												23.739042	120.605488	wgs84	100	0.00001																																																		Zosterops japonicus												Zosteropidae	Zosterops							綠繡眼						
1836790548																										TWBBS_2016_A33-16_07_02:020665																												Event									HumanObservation				TWBBS_2016_A33-16_07_02:020665			林瑞興	5																NA									TWBBS_2016_A33-16_07_02	TWBBS_2016_A33-16		2016-05-18	06:13+0800								Point count	6 observer-minutes	31415.93	square metre			A33-16_07							Taiwan	TW				湖本橋												23.739042	120.605488	wgs84	100	0.00001																																																		Passer montanus												Passeridae	Passer							麻雀						
1836790544																										TWBBS_2016_A33-16_07_01:020065																												Event									HumanObservation				TWBBS_2016_A33-16_07_01:020065			林瑞興	2																NA									TWBBS_2016_A33-16_07_01	TWBBS_2016_A33-16		2016-03-21	08:00+0800								Point count	6 observer-minutes	31415.93	square metre			A33-16_07							Taiwan	TW				湖本橋												23.739042	120.605488	wgs84	100	0.00001																																																		Passer montanus												Passeridae	Passer							麻雀						
1836790541																										TWBBS_2016_A33-16_07_02:020668																												Event									HumanObservation				TWBBS_2016_A33-16_07_02:020668			林瑞興	2																NA									TWBBS_2016_A33-16_07_02	TWBBS_2016_A33-16		2016-05-18	06:13+0800								Point count	6 observer-minutes	31415.93	square metre			A33-16_07							Taiwan	TW				湖本橋												23.739042	120.605488	wgs84	100	0.00001																																																		Streptopelia tranquebarica												Columbidae	Streptopelia							紅鳩						
1836790538																										TWBBS_2016_A33-18_01_02:019165																												Event									HumanObservation				TWBBS_2016_A33-18_01_02:019165			陳士訓	3																NA									TWBBS_2016_A33-18_01_02	TWBBS_2016_A33-18		2016-05-29	06:31+0800								Point count	6 observer-minutes	31415.93	square metre			A33-18_01							Taiwan	TW				田頭里												23.70235833	120.5003111	wgs84	100	0.00001																																																		Streptopelia tranquebarica												Columbidae	Streptopelia							紅鳩						
